user_id,month,income_eur,rent_eur,food_eur,transport_eur,utilities_eur,debt_eur,discretionary_eur,total_expenses_eur,savings_eur,cumulative_savings_eur
25,4,3032.23,995.65,389.31,225.15,147.22,278.78,48.22,2084.32,947.91,3307.16
25,5,2832.93,908.87,349.82,257.32,175.35,269,70.71,2031.07,801.86,4109.02
25,6,2639.45,1024.44,289.71,212.94,92.82,246.56,88.06,1954.52,684.93,4793.94
25,7,2681.89,1021.14,336.35,223.11,178.82,248.97,60.97,2069.36,612.53,5406.48
25,8,2787.02,802.77,387.65,190.48,128.22,504.67,28.92,2042.72,744.31,6150.78
25,9,2663.75,743,217.66,252.6,148.14,231.22,64.29,1656.92,1006.83,7157.61
25,10,2676.99,1073.12,260.4,180.28,156.43,212.72,22.26,1905.21,771.77,7929.39
25,11,3037.39,970.85,340.82,201.03,153.69,492.6,48.81,2207.8,829.59,8758.97
25,12,2887,1055.19,286.49,273.6,127.38,461.96,117.82,2322.45,564.54,9323.52
26,1,3063.32,1123.29,353.07,259.78,157.65,192.91,657.45,2744.15,319.17,319.17
26,2,2684.02,804.14,332.07,137.29,179.26,218.65,637.62,2309.04,374.98,694.15
26,3,2802.19,794.61,395.51,295.25,157.99,262.12,255.55,2161.02,641.18,1335.33
26,4,2993.96,840.86,422.98,322.09,160.9,332.03,341.92,2420.78,573.19,1908.52
26,5,2942.58,839.25,355.42,144.89,139.08,418.94,529.89,2427.47,515.11,2423.63
26,6,3038.09,892.56,443.56,343.8,149.35,240,456.99,2526.26,511.84,2935.47
26,7,2963.19,966.4,350.1,203.27,190.03,421.73,440.52,2572.05,391.15,3326.61
26,8,2848.66,1076.22,258.73,226.35,146.59,246.94,332.95,2287.78,560.88,3887.49
26,9,2876.58,860.99,394.59,128.85,127.37,229.39,659.41,2400.6,475.98,4363.47
26,10,2998.44,1103.6,323.81,247.25,171.26,248.15,295.61,2389.68,608.77,4972.23
26,11,2913.42,860.66,457.79,229.44,140.85,394.71,477.99,2561.44,351.98,5324.21
26,12,3149.49,1108.4,335.43,190.52,198.18,242.72,462.76,2538,611.48,5935.7
27,1,3900.28,1106.05,489.2,312.35,224.93,331.88,961.74,3426.15,474.13,474.13
27,2,3592.42,1379.38,511.32,268.35,176.12,284.84,861.32,3481.33,111.09,585.22
27,3,3284.83,1207.59,288.98,349.95,177.85,298.87,592.78,2916.02,368.81,954.03
27,4,3934.08,1225.57,479.19,347.38,225.44,389.69,753.52,3420.8,513.28,1467.31
27,5,3959.96,1295.21,510.12,353.36,161.91,454.52,961.91,3737.03,222.94,1690.24
27,6,3943.01,1354.97,383.89,353.31,205.72,245.78,863.84,3407.51,535.5,2225.74
27,7,3939.47,1376,469.87,185.93,222.08,282.61,920.3,3456.79,482.69,2708.43
27,8,3478.69,1031.55,402.52,212.88,226.44,273.29,911.08,3057.76,420.92,3129.35
27,9,3998.02,1132.46,595.86,291.34,232.8,267.33,1156.62,3676.42,321.6,3450.95
27,10,3955.95,1440.94,547.35,417.22,213.16,261.58,544.17,3424.42,531.52,3982.48
27,11,3388.36,1152.48,420.38,326.67,133.89,140.91,795.38,2969.71,418.65,4401.13
27,12,3833.66,1169.89,573.71,232.34,198.41,363.21,849.26,3386.82,446.84,4847.97
28,1,3494.02,1150.52,422.32,325.85,227.39,95.44,10.67,2232.19,1261.83,1261.83
28,2,3573.35,1189.22,487.18,328.35,130.65,0,278.64,2414.02,1159.32,2421.16
28,3,3496.93,1285.62,499.61,243.65,129.21,83.93,304.99,2547.02,949.91,3371.06
28,4,3544.28,1368.8,336.07,308.4,179.22,58.78,195.58,2446.86,1097.42,4468.48
28,5,3664.44,1140.11,326.02,325.2,300.38,22.02,296.07,2409.79,1254.65,5723.13
28,6,3649.65,1090.2,441.29,124.72,260.44,48.48,562.16,2527.29,1122.36,6845.49
28,7,3627.82,1252.87,518.27,239.19,149.11,51.96,569.75,2781.13,846.69,7692.18
28,8,3694.77,1355.87,278.52,347.84,251.28,145.03,0,2378.54,1316.24,9008.42
28,9,3650.68,1085.86,307.58,185.68,200.2,74.08,613.32,2466.72,1183.96,10192.37
28,10,3834.29,1357.66,430.11,239.17,235.86,96.39,291.31,2650.49,1183.8,11376.17
28,11,3905.99,1482.98,426.84,297.33,221.93,113.4,208.22,2750.69,1155.3,12531.47
28,12,3801,1106.29,344.64,298.71,281.09,8.75,557.15,2596.63,1204.38,13735.84
29,1,3794.42,1450.04,417.49,218.86,161.45,40.49,890.51,3178.84,615.58,615.58
29,2,3397.66,1032.78,382.24,234.19,147.7,131.62,824.94,2753.47,644.2,1259.78
29,3,3360.99,994.9,332.26,250.2,225.39,28.64,833.56,2664.95,696.04,1955.82
29,4,3437.02,1131.73,327.57,228.66,230.99,26.26,907.14,2852.36,584.66,2540.48
29,5,3295.16,1029.72,395.89,248.81,156.68,66.55,1013.73,2911.4,383.76,2924.24
29,6,3586.5,1010.24,498.24,246.67,245.79,15.41,716.23,2732.58,853.92,3778.16
29,7,3680.57,1144.87,549.94,241.8,186.71,74.37,784.1,2981.79,698.78,4476.94
29,8,3715.68,1065.97,398.71,307.44,169.71,83.76,1153.2,3178.78,536.9,5013.85
29,9,3561.34,1161.75,317.59,355.42,210.68,12.73,867.59,2925.76,635.59,5649.43
29,10,3755.35,1301.51,417.44,293.02,199.05,0,951.13,3162.14,593.21,6242.65
29,11,3401.44,1146.24,380.97,213.31,135.61,8.11,895.75,2779.99,621.45,6864.1
29,12,3313.88,1028.54,339.92,267.68,175.73,68.37,815.38,2695.61,618.27,7482.37
30,1,3668.42,1467.04,515.95,222.96,206.1,263.61,640.03,3315.69,352.73,352.73
30,2,3888.89,1487.98,534.98,197.69,206.12,410.61,885.15,3722.53,166.36,519.1
30,3,3602.67,1390.95,447.09,225,206.4,266.38,806.86,3342.68,259.99,779.08
30,4,3462.01,1339.88,546.28,135.09,221.55,327.93,593.79,3164.53,297.48,1076.57
30,5,3735.42,1272.54,515.6,350.11,196.45,544.95,541.21,3420.87,314.55,1391.12
30,6,3698.59,1085.11,498.14,337.3,261.18,299.83,911.05,3392.61,305.98,1697.1
30,7,3815.87,1463.88,459.86,429.86,242.54,308.27,966.35,3870.77,0,1697.1
30,8,3740.06,1449.13,466.63,211.12,229.9,355.58,627.67,3340.02,400.05,2097.15
30,9,3613.14,1424.94,409.59,188.95,243.76,563.84,653.88,3484.96,128.17,2225.33
30,10,3436.22,1201.55,399.59,244.49,184.39,546.4,556.61,3133.01,303.21,2528.54
30,11,3807.65,1384.09,457.64,370.68,141.96,424.4,619.75,3398.51,409.14,2937.67
30,12,3622.28,1301.02,495.47,344.66,255.28,376.28,392.04,3164.77,457.51,3395.19
31,1,5535.81,1922.26,743.23,714.73,455.78,1099.84,19.91,4955.75,580.06,580.06
31,2,5172.56,1821.28,546.49,707.77,414.96,1051.09,84.07,4625.65,546.91,1126.97
31,3,5513.39,1872.54,700.18,304.81,391.36,1347.92,351.48,4968.29,545.1,1672.07
31,4,4941.65,1753.7,617.02,589.49,360.53,873.51,35.2,4229.45,712.19,2384.26
31,5,5024.86,1851.84,886.1,372.42,311.24,771.2,400.18,4592.97,431.9,2816.16
31,6,5372.22,2038.41,579.9,509.19,285.88,840.32,543.22,4796.91,575.31,3391.47
31,7,5247.8,1564.06,730.89,768.34,229.15,1017.35,485.44,4795.24,452.56,3844.03
31,8,5138.73,1788.63,741.03,400.64,371.31,772.66,356.03,4430.3,708.43,4552.46
31,9,5674.02,1704.67,842.42,427.86,400.6,684.88,1333.88,5394.31,279.71,4832.16
31,10,5415.84,2081.24,667.01,750.34,308.16,788.1,386.31,4981.16,434.68,5266.84
31,11,4980.83,1792.65,673.18,228.69,244.4,878.99,827.69,4645.61,335.22,5602.07
31,12,5363.08,1640.06,755.31,467.45,304.22,655.29,1098.15,4920.48,442.59,6044.66
32,1,2812.5,964.58,345.98,266.59,178.42,315.16,96.72,2167.47,645.04,645.04
32,2,2601.85,906.49,263.86,133.31,119.4,271.26,187.63,1881.96,719.89,1364.93
32,3,3092.74,945.35,417.25,232.28,203.43,306.99,299.91,2405.21,687.53,2052.45
32,4,3125.73,1211.52,352.67,285.68,194.29,178.22,126.55,2348.93,776.8,2829.25
32,5,2834.95,924.6,414.52,258.2,167.17,260.4,65.35,2090.23,744.72,3573.98
32,6,2837.5,1288.67,328.13,208.61,128.17,246.33,113.11,2313.01,524.49,4098.46
32,7,2915.91,1393.87,394.6,334.92,157.82,255.98,73.8,2610.98,304.93,4403.4
32,8,2944.93,1373.42,420.61,324.38,166.05,251.83,43.49,2579.78,365.16,4768.56
32,9,3085.6,1243.28,390,300.47,197.91,232.64,67.56,2431.86,653.74,5422.3
32,10,2938.03,1296.37,307.02,141.88,190.14,179.25,223.34,2338,600.02,6022.32
32,11,2942.95,1377.1,362.57,153.27,180.65,376,41.82,2491.41,451.54,6473.87
32,12,3078.84,1455.39,391.19,266.4,168.66,189.77,81.35,2552.75,526.1,6999.96
33,1,2833.26,1052.88,281.14,187.45,214.13,32.44,137.4,1905.43,927.83,927.83
33,2,2406.43,744.02,325.94,199.31,156.58,29.79,118.93,1574.58,831.85,1759.68
33,3,2923.18,882.91,382.16,160.8,156.09,57.67,303.25,1942.89,980.29,2739.97
33,4,3079.3,959.82,411.12,217.38,217.94,27.96,433.5,2267.72,811.58,3551.55
33,5,2682.21,1012.63,328.64,226,181.6,51.84,59.49,1860.19,822.02,4373.57
33,6,2781.34,1053.4,286.62,271.85,161.55,92.17,206.57,2072.15,709.19,5082.76
33,7,2923.77,989.3,363.79,206.4,135.81,64.44,308.45,2068.19,855.58,5938.34
33,8,2934.84,831.54,417.19,189.63,128.46,13.04,408.6,1988.47,946.37,6884.71
33,9,2956,1028.4,267.39,171.29,205.03,14.75,414.48,2101.34,854.67,7739.38
33,10,2791.15,1054.14,355.09,183.7,134.68,18.29,144.83,1890.73,900.42,8639.8
33,11,2836.8,789.5,377.72,268.44,198,60.27,302.69,1996.63,840.17,9479.97
33,12,3146,924.74,325.98,277.49,174.25,0,616.63,2319.09,826.92,10306.89
34,1,2404.78,745.09,231.36,225.47,86.22,233.78,662.18,2184.11,220.67,220.67
34,2,2444.87,777.91,180.29,142.4,91.17,297.94,678.68,2168.39,276.48,497.15
34,3,1718.18,657.55,238.4,175.31,72.27,184.05,283.66,1611.25,106.93,604.08
34,4,1582.43,542.58,191.25,163.24,96.42,90.84,409.92,1494.25,88.18,692.26
34,5,1665.01,548.05,201.46,101.36,91.52,181.08,304.96,1428.42,236.59,928.85
34,6,1701.59,691.42,189.9,102.83,86.26,92.19,418.4,1581,120.59,1049.44
34,7,2119.44,885.78,233.37,153.25,138.01,143.79,405.01,1959.21,160.23,1209.67
34,8,2053.62,816.97,266.37,191.28,119.09,153.87,315.79,1863.39,190.23,1399.9
34,9,1651.19,585.28,178.54,112.25,76.29,162.55,517.43,1632.33,18.86,1418.76
34,10,1774.14,604.4,177.59,100.43,80.97,134.99,507.23,1605.61,168.52,1587.28
34,11,1659.13,540.3,248.64,90.52,94.87,105.96,435.09,1515.37,143.76,1731.04
34,12,2105.36,693.39,283.58,221.5,88.04,212.44,369.04,1867.98,237.38,1968.42
35,1,3802.64,1151.6,457.37,253.74,213.21,23.74,498.19,2597.85,1204.79,1204.79
35,2,3597.79,1160.68,511.56,265.68,232.64,94.44,409.2,2674.21,923.58,2128.37
35,3,4045.64,1280.59,513.67,238.68,226.2,1.21,394.97,2655.32,1390.32,3518.69
35,4,4128.86,1144.03,514.49,232.69,169.64,141.49,346.68,2549.03,1579.83,5098.53
35,5,3761.6,1244.44,375.64,240.38,231.22,121.6,440.45,2653.74,1107.86,6206.39
35,6,3790.26,1250.44,482.83,370.41,184.35,4.24,85.09,2377.36,1412.9,7619.29
35,7,3593.95,1268.98,477.26,273.86,196.37,123.76,121.81,2462.04,1131.91,8751.19
35,8,4069.81,1451.2,578.21,298.99,206.97,73.1,94.11,2702.58,1367.23,10118.42
35,9,3731.4,1041.72,358.55,303.89,175.06,0,337.65,2216.87,1514.53,11632.95
35,10,3576.23,1131.4,324.32,315.21,170.31,63.53,155.54,2160.31,1415.92,13048.87
35,11,3831.16,1236.44,390.81,353.4,167.74,98.5,527.76,2774.65,1056.51,14105.38
35,12,3176.87,1093.86,355.04,299.44,208.23,132.47,126.52,2215.56,961.31,15066.69
36,1,4133.66,1156.36,648.24,310.65,159.36,394.86,244.99,2914.47,1219.2,1219.2
36,2,4293.36,1167.73,454.93,344.1,259.84,333.13,384.74,2944.48,1348.88,2568.08
36,3,4475.3,1539.71,540.35,420.42,249.29,294.79,99.21,3143.76,1331.55,3899.62
36,4,4678.28,1740.61,642.62,351.99,221.54,312.45,47.73,3316.95,1361.33,5260.95
36,5,4587.7,1650.72,487.94,245.25,193.88,248.99,337.03,3163.81,1423.89,6684.84
36,6,4766.01,1690.6,504.28,395.06,266.45,515.39,24.95,3396.74,1369.27,8054.11
36,7,4345.19,1736.12,502.61,442.73,253.11,533.72,61.07,3529.35,815.84,8869.95
36,8,4530.35,1788.76,500.85,362.98,241.87,300.24,94.83,3289.53,1240.82,10110.77
36,9,4551.49,1924.77,598.59,425.07,225.04,469.77,94.85,3738.09,813.4,10924.17
36,10,4129.22,1728.6,501.87,400.51,309.64,416.89,93.54,3451.05,678.17,11602.34
36,11,4616.26,2038.27,664.37,391.86,295.82,515.32,128.98,4034.61,581.65,12183.99
36,12,4642.65,1994.08,510.16,234.64,219.89,478.2,149.25,3586.23,1056.42,13240.41
37,1,3059.83,828.48,315.02,259.63,171.5,154.19,307.65,2036.47,1023.36,1023.36
37,2,2975.37,993.01,447.99,250.01,166.74,317.5,70.52,2245.77,729.6,1752.96
37,3,3015.35,1098.39,449.13,204.35,157.54,291.99,58.4,2259.8,755.55,2508.51
37,4,3140.12,1021.02,373.46,241.27,166.94,305.46,125,2233.16,906.96,3415.47
37,5,3097.27,1104.32,270.06,286.95,144.01,342.59,95.48,2243.42,853.85,4269.31
37,6,3393.47,987.72,415.57,327.18,162.57,319.69,324.66,2537.38,856.09,5125.4
37,7,3501.65,1398.24,565.69,272.9,211.77,342.9,57.14,2848.62,653.02,5778.43
37,8,3035.33,908.77,289.44,161.81,139.88,199.93,498.86,2198.68,836.65,6615.07
37,9,3292.32,1279.26,410.98,270.41,176.37,257.68,80.29,2474.99,817.32,7432.4
37,10,3024.37,985.35,337.84,271.93,189.51,273.4,237.27,2295.3,729.08,8161.47
37,11,3454.18,1018.1,300.36,286.05,190.1,163.07,317.61,2275.29,1178.89,9340.36
37,12,3409.78,1353.27,359.43,253.26,237.51,194.28,33.26,2431.02,978.76,10319.12
38,1,2595.76,849.41,274.88,176.21,137.59,272.78,417.93,2128.79,466.97,466.97
38,2,2232.76,854.76,307.91,184.79,142.49,175.9,60.01,1725.86,506.9,973.87
38,3,1985.81,723.41,238.14,111.26,133.69,206.53,303.78,1716.81,269,1242.86
38,4,1576.38,518.97,189.65,119.8,103.78,129.11,377.26,1438.57,137.81,1380.67
38,5,1670.4,650.21,182.63,123.41,76.6,179.06,332.84,1544.75,125.66,1506.33
38,6,1493.44,512.42,163.1,139.92,77.94,93.13,402.77,1389.28,104.16,1610.49
38,7,1629.27,592.52,185.68,83.72,101.86,82.03,294.44,1340.25,289.02,1899.51
38,8,1658.89,666.93,258.13,135.89,121.12,106.16,284.88,1573.11,85.78,1985.29
38,9,1842.61,500.12,238.28,161.48,125.04,143.64,355.04,1523.6,319.01,2304.3
38,10,1833.4,660.25,208.06,97.8,122.2,201.47,257,1546.78,286.62,2590.92
38,11,1583.14,546.83,247.02,116.5,84.44,182,233,1409.79,173.35,2764.27
38,12,2140.57,593.11,289.31,214.01,95.52,157.84,523.89,1873.67,266.9,3031.17
39,1,2455.55,803.95,284.85,271.74,152.77,240.68,569.65,2323.64,131.91,131.91
39,2,2501.44,906.67,252.92,196.77,130.84,221.47,655.35,2364.01,137.43,269.34
39,3,2272.25,847.99,276.11,142.39,145.93,317.02,408.86,2138.3,133.95,403.29
39,4,2552.09,957.79,243.3,247.51,210.41,157.08,790.08,2606.18,0,403.29
39,5,2232.73,861.77,172.87,191.66,130.68,230.95,484.15,2072.09,160.64,563.93
39,6,2380.75,799.88,282.1,135.75,137.62,222.52,551.81,2129.68,251.06,815
39,7,2433.8,792.74,341.87,234.1,164.53,263.38,620.92,2417.55,16.26,831.25
39,8,2325.05,792.59,311.13,285.53,123.88,227.61,437.71,2178.44,146.6,977.86
39,9,2451.39,997.74,304.56,173.21,200.45,303.47,415.38,2394.82,56.57,1034.43
39,10,2405.33,753.55,338.02,220.53,103.09,142.2,749.51,2306.9,98.43,1132.86
39,11,2330.77,685.03,311.71,148.87,181.63,256.92,515.95,2100.11,230.66,1363.52
39,12,2281.13,641.71,267.97,186.49,145.56,288.69,649.22,2179.64,101.49,1465.01
40,1,3719.22,1251.91,307.75,311.29,221.02,82.42,422.76,2597.13,1122.09,1122.09
40,2,3825.48,1159.18,487.01,222.24,159.16,88.33,651.77,2767.68,1057.8,2179.89
40,3,4079.86,1314.36,578.16,196.64,290.3,129.21,242.1,2750.76,1329.1,3508.99
40,4,3972.51,1228.88,514.96,418.57,190.28,125.19,208.13,2686.01,1286.51,4795.5
40,5,3681.33,1070.56,449.64,223.88,165.33,0,603.37,2512.78,1168.55,5964.05
40,6,3816.01,1141.7,456.32,264.33,182.6,62.22,460.72,2567.9,1248.11,7212.16
40,7,3995.4,1237.54,323.55,309.78,251.88,133.45,382.48,2638.68,1356.72,8568.88
40,8,3766.21,1340.52,498.15,371.74,214.23,142.23,58.92,2625.8,1140.4,9709.28
40,9,3737.09,1237.24,533.76,372.01,165.86,42.89,59.56,2411.32,1325.77,11035.06
40,10,3602.64,1271.67,462.15,229.86,170.46,56.62,191.71,2382.47,1220.17,12255.22
40,11,3490.55,1103.65,466.86,194.37,166.99,116.64,243.28,2291.78,1198.77,13453.99
40,12,3460.5,1075.82,356.59,278.65,167.6,3.42,509.19,2391.27,1069.23,14523.22
41,1,3950.59,1079.87,515.55,314,263.91,0,1096.45,3269.78,680.81,680.81
41,2,4137.12,1351.75,427.11,242.82,185.07,120.62,1081.63,3409,728.13,1408.94
41,3,3701.56,1023.26,343.58,216.12,219.97,97.45,1046.03,2946.41,755.15,2164.09
41,4,3746.43,1349.64,365.7,301.78,147.69,125.99,1025.01,3315.81,430.62,2594.71
41,5,4128.68,1505.82,490.56,281.71,264.75,4.52,1071.27,3618.63,510.05,3104.75
41,6,3968.73,1364.63,450.28,416.21,178.34,43.4,840.43,3293.3,675.43,3780.18
41,7,4023.94,1365.6,364.92,409.49,205.25,52.45,1023.99,3421.7,602.23,4382.42
41,8,4359.53,1293.01,444.09,353,310.83,99.73,1285.42,3786.07,573.46,4955.87
41,9,4046.87,1484.93,536.14,267.82,240.84,62.62,1028.83,3621.18,425.69,5381.56
41,10,3854.62,1420.33,538.16,236.22,182.71,124.38,992.16,3493.96,360.66,5742.22
41,11,4095.15,1355.78,515.28,343.85,204.43,0,960.19,3379.53,715.62,6457.84
41,12,4108.79,1454.82,483.86,309.87,240.9,97.19,778.37,3365.02,743.78,7201.61
42,1,3722.77,1416.07,417.56,328.12,174.95,595.15,51.03,2982.88,739.9,739.9
42,2,3500.3,1242.78,349.49,336.71,206.74,749.43,83.95,2969.1,531.2,1271.09
42,3,3985.17,1409.62,618.86,277.97,166.41,496.46,106.68,3076,909.18,2180.27
42,4,2216.57,827.53,316.48,204.46,154.74,412.12,6.14,1921.47,295.1,2475.37
42,5,2403.68,798.41,315.64,163.84,170.78,385.12,27.22,1861,542.68,3018.05
42,6,2905.93,888.92,347.78,297.9,199,472.84,85.85,2292.29,613.64,3631.69
42,7,2256.2,849.41,327.48,124.44,114.54,382.35,34.84,1833.07,423.13,4054.82
42,8,2815.65,1133.43,310.57,219.97,155.83,431.63,64.65,2316.08,499.56,4554.38
42,9,2536.38,837.29,378.37,112.68,138.17,268.49,334.47,2069.47,466.91,5021.29
42,10,2578.17,1016.14,400.69,186.52,169.95,293.92,43.6,2110.82,467.35,5488.64
42,11,2051.48,767.43,240.58,233.65,163.49,419.03,73.94,1898.12,153.36,5642
42,12,2188.56,826.58,249.91,174.43,94.05,401.77,53.15,1799.9,388.66,6030.66
43,1,2529.62,798.33,262.79,133.34,160.7,172.43,290.26,1817.85,711.76,711.76
43,2,2526.15,945.6,235.84,226.4,148.24,291.72,72.11,1919.9,606.25,1318.01
43,3,2784.75,1080.48,300.2,170.33,149.28,307.02,67.11,2074.43,710.32,2028.33
43,4,2869.22,953.11,450.1,163.85,195.12,219.66,326.05,2307.88,561.34,2589.66
43,5,2643.24,878.02,411.96,290.59,112.53,163.01,136.22,1992.33,650.91,3240.58
43,6,2661.87,1008.23,359.85,259.35,130.66,163.15,34.72,1955.95,705.92,3946.5
43,7,2751.88,969.53,429.64,181.36,118.93,330.3,210.76,2240.52,511.37,4457.86
43,8,2632.33,1043.54,257.84,194.51,128.5,262.22,44.08,1930.7,701.63,5159.49
43,9,2814.86,892.9,390.63,217.85,112.46,172,210.37,1996.22,818.64,5978.14
43,10,2984.4,1114.25,400.17,222.29,215.96,276.84,167.51,2397.03,587.37,6565.51
43,11,2750.52,972.34,263.95,277.33,128.19,173.96,89.72,1905.5,845.02,7410.53
43,12,2927.26,939.63,299.93,274.04,146.55,295.04,47.7,2002.89,924.37,8334.9
44,1,3583.41,1260.89,488.26,327.45,168.37,277.54,942.94,3465.45,117.96,117.96
44,2,3803.13,1428.65,495.78,344.54,165.96,261.55,858.02,3554.49,248.64,366.6
44,3,3403.01,901.55,501.54,345.39,223.22,185.61,716.64,2873.96,529.06,895.66
44,4,3628.05,1375.62,325.58,229.27,232.52,211.13,833.17,3207.29,420.77,1316.43
44,5,3305.35,1142.84,496.87,243.75,161.17,351.55,617.08,3013.27,292.09,1608.51
44,6,3607.67,1372.95,513.29,414.86,192.79,342.11,505.71,3341.7,265.96,1874.47
44,7,3135.59,1152.5,372.4,308.13,166.38,266.34,520.82,2786.56,349.03,2223.5
44,8,3146.15,1143.73,478.51,237.57,189.18,179.31,598.63,2826.94,319.21,2542.71
44,9,3312.4,1125.66,331.74,289.28,152.5,387.02,652.94,2939.14,373.27,2915.98
44,10,3096.76,1036.93,299.01,317.78,134.09,189.47,725.89,2703.17,393.59,3309.57
44,11,3209.54,967.45,417.08,202.65,212.67,337.35,870.66,3007.86,201.69,3511.25
44,12,3478.81,985.95,442.73,247.36,159.79,366.86,857.88,3060.57,418.25,3929.5
45,1,3296.79,934.06,412.89,255.39,157.66,120.46,451.13,2331.59,965.2,965.2
45,2,3158.48,1125.89,322.05,301.07,143.71,34.35,439.86,2366.93,791.55,1756.75
45,3,3403.65,1149.66,376.69,334.43,200.8,108.58,377.84,2548.01,855.64,2612.4
45,4,3179.95,1049.29,353.27,252.62,151.17,7.93,361.71,2176,1003.95,3616.35
45,5,3269.43,1127.94,385.39,157.96,139.52,98.75,260.23,2169.78,1099.65,4716
45,6,3525.51,1108.78,481.81,169.37,228.24,0,474.27,2462.47,1063.05,5779.05
45,7,3269.07,947.54,318.83,224.85,130.06,71.1,564.4,2256.78,1012.3,6791.34
45,8,3552.59,1276.76,447.63,359.02,170.12,60.82,50.26,2364.61,1187.98,7979.32
45,9,3459.48,1182.33,331.52,181.67,185.99,63.2,537.97,2482.68,976.79,8956.12
45,10,3544.29,1306.82,375.08,225.65,185.14,84.17,608.08,2784.95,759.34,9715.46
45,11,3309.01,909.73,428.77,329.53,186.98,89.39,336.01,2280.4,1028.61,10744.07
45,12,3850.01,1171.86,394.56,349.75,245.06,27.97,705.42,2894.61,955.39,11699.46
46,1,3803.74,1314.48,457.57,341.44,258.43,106.49,155.29,2633.7,1170.05,1170.05
46,2,3551.56,1346.79,380.68,228.25,172.71,57.33,124.65,2310.42,1241.13,2411.18
46,3,3361.1,1170.36,470.22,301.4,179.41,39.45,200.89,2361.74,999.36,3410.54
46,4,3704.24,1267.57,304.47,179.58,261.91,0,382.53,2396.05,1308.19,4718.73
46,5,3579.14,1023.37,356.34,326.58,137.85,100.81,346.09,2291.03,1288.1,6006.84
46,6,3605.89,1417.18,374.93,273.73,199.99,162.44,0,2428.26,1177.63,7184.46
46,7,3391.12,1066.66,346.4,203.39,147.42,106.68,472.91,2343.45,1047.67,8232.14
46,8,3677.62,1215.55,451.72,297.86,165.38,63.07,315.26,2508.83,1168.78,9400.92
46,9,3395.41,1228.47,348.57,233.88,195.49,100.72,192.9,2300.03,1095.39,10496.31
46,10,3485.97,1029.35,403.63,221.25,184.71,105.71,379.04,2323.68,1162.29,11658.6
46,11,3964.2,1253.25,450.88,282.45,161.59,114.64,328.17,2590.99,1373.21,13031.81
46,12,3593.65,1240.47,367.71,258.63,210.85,39.96,60.8,2178.42,1415.23,14447.04
47,1,3907.62,1208.85,388.62,235.27,245.81,53.58,650.05,2782.18,1125.44,1125.44
47,2,4196.7,1608.59,411.73,352.71,198.46,131.93,424.06,3127.48,1069.22,2194.66
47,3,4027.43,1507.73,329.51,387.88,251.89,1.44,474.12,2952.57,1074.86,3269.52
47,4,3882.08,1392.37,442.31,197.47,211.95,114.51,774.3,3132.9,749.17,4018.7
47,5,2790.55,866.29,345.5,233.26,148.46,110.89,302.02,2006.42,784.13,4802.83
47,6,3299.69,1051.88,397.21,280.62,138.36,74.95,387.41,2330.43,969.26,5772.09
47,7,3055.03,1008.27,429.17,162.48,165.84,107.88,384.24,2257.88,797.16,6569.25
47,8,2763.1,987.91,310.12,163.8,160.61,107.02,289.3,2018.76,744.34,7313.59
47,9,2574.44,742.12,254.39,214.74,151.86,94.81,281.6,1739.54,834.9,8148.49
47,10,3043.84,1049.01,256.21,222.04,172.48,135.36,320.38,2155.48,888.36,9036.85
47,11,2478.02,746.98,286.34,280.28,118.66,35.2,321.24,1788.7,689.32,9726.16
47,12,2602.01,824.73,260.37,189.73,121,39.43,600.8,2036.05,565.96,10292.12
48,1,3848.37,1336.07,399,322.06,158.7,83.46,973.73,3273.02,575.35,575.35
48,2,3341.83,966.25,355.88,148.85,192,27.28,800.87,2491.13,850.7,1426.05
48,3,2197.5,708.59,267.41,187.55,141.77,76.92,284.62,1666.86,530.63,1956.69
48,4,2677.67,885.11,216.02,218.4,150.74,70.49,620.15,2160.9,516.77,2473.46
48,5,2210.85,729.28,249.72,185.75,133.5,61.95,525.12,1885.32,325.53,2798.99
48,6,2612.89,990.26,278.98,233.15,138.34,102.47,659.57,2402.76,210.13,3009.12
48,7,2162.48,725,215.71,167,82.45,26.17,522.14,1738.47,424.01,3433.13
48,8,2326.08,801.31,320.83,134.47,143.85,59.74,429.86,1890.06,436.02,3869.14
48,9,2314.54,827.41,213.36,176.97,123.07,52.9,503.35,1897.06,417.48,4286.63
48,10,2342.39,712.83,280.41,223.94,132.35,36.66,651.62,2037.81,304.58,4591.2
48,11,2349.52,809.71,305.56,148.69,139.36,83.04,416.53,1902.89,446.63,5037.83
48,12,2146.66,839.88,305.06,151.19,121.18,9.19,375.64,1802.14,344.52,5382.35
49,1,3982.03,1551.97,547.16,338.64,180,190.25,86.52,2894.54,1087.49,1087.49
49,2,3724.87,1133.13,481.99,337.48,189.36,13.49,375.55,2531,1193.87,2281.36
49,3,3553.8,1351.66,409.12,231.81,198.34,49.52,119.7,2360.16,1193.64,3475
49,4,3930.49,1370.45,498.7,385.73,247.11,96.24,286.6,2884.83,1045.66,4520.66
49,5,3389.8,1229.42,323.67,188.55,218.72,127.93,272.9,2361.2,1028.61,5549.27
49,6,3864.04,1134.18,408.86,383.18,183.03,168.03,498.87,2776.14,1087.89,6637.17
49,7,3751.03,1399.6,347.56,199.88,219.27,21.38,300.79,2488.48,1262.54,7899.71
49,8,4070.28,1536.94,479.41,260.76,286.25,161.37,149.37,2874.09,1196.19,9095.9
